id,created_at,deleted_at,team_id
a736cc51-b12c-469e-a599-05c97faec80c,2022-06-28 16:55:18.338316+00,2022-09-15 08:13:56.709031+00,a4bd10a6-43be-4e16-a0fc-7963ed510d1e
10e78e58-1c27-4835-8f41-9fb2e354302f,2023-05-16 14:24:12.287127+00,,f5d59c03-9ca9-458e-a33c-11d19cce94c1
46604683-c91b-4a4a-b092-4f8649788fd9,2023-09-04 09:52:34.473695+00,,a389ed27-7e2e-412b-97ae-2ff39c5b5808
5ec6c3b0-5920-45fb-9617-dbe6a79a1cc0,2021-08-23 12:45:46.616513+00,2022-09-15 08:13:56.709031+00,02577cb3-8015-4f13-b29d-d4ac92b9ae5a
55804756-6d65-4f51-b445-75ca06ea220f,2024-01-09 05:07:09.213441+00,2024-08-08 00:00:00.083974+00,c5b6d736-7a69-4f00-8d0e-4c4456fd83b2
a715226c-38d1-4a75-9091-3b293ba4e027,2021-08-24 07:40:17.833427+00,2022-09-15 08:13:56.709031+00,02577cb3-8015-4f13-b29d-d4ac92b9ae5a
2071ecde-8c00-4375-95e9-fe07390c4446,2023-10-25 17:18:10.335625+00,2024-09-11 00:00:00.19737+00,7d1e610d-8959-44e3-9958-9ab5b4b63963
afae8004-87d8-44aa-bc27-5afe75f39c52,2023-11-02 15:55:09.401025+00,2024-09-11 00:00:00.19737+00,1fed897e-6f65-49b2-9a4c-0eb7279ac02f
b684f897-eb13-4c88-8b27-8ee3f3d63aff,2022-05-19 11:51:33.089365+00,,63a671bc-e8de-41f9-a0ff-b154b7ec955c
27146cae-75a2-41ba-85ca-7870c8ce04f1,2022-05-02 09:51:03.776515+00,,98f324df-03ef-4d2d-88be-fd9fe56f2eca
435203e4-66f8-4515-bde8-906df726d69a,2022-03-22 15:34:57.238712+00,,63a671bc-e8de-41f9-a0ff-b154b7ec955c
3bad9fc9-0335-4651-a2a0-55b913b6c0fd,2023-05-10 08:06:44.325549+00,,63a671bc-e8de-41f9-a0ff-b154b7ec955c
ce80920f-80d5-46e9-bd8b-ba2727d1e834,2023-10-26 18:17:59.412788+00,,79453da6-5c67-4324-b0f5-98e58491de81
54632f20-e828-4451-814e-3ff418936de1,2023-10-16 10:06:27.857841+00,2024-05-29 00:00:00.238865+00,07c5f143-8255-41a9-9ebc-165374eb7536
e8ad88fb-d819-4ecc-a423-5dabf99dbb16,2020-08-07 09:34:09.797182+00,2024-06-03 00:00:00.146156+00,dbfe7d12-be85-44ea-90f0-7a7357a1c6b2
1cb66a5e-8205-4c95-8270-c5ebcec12816,2021-04-01 11:49:56.958076+00,,11fbbde5-89a3-4ed9-a6e4-bff8b806d88d
43388b6f-a197-482c-8394-c7c0312f3eae,2022-05-03 10:12:38.272164+00,,edb5b3cd-ef0f-4afe-91b0-82ca951057d1
a19a8232-5bec-4d85-a81c-311efbc055a0,2023-03-30 09:08:05.585707+00,,edb5b3cd-ef0f-4afe-91b0-82ca951057d1
b30491aa-4f00-4604-a5a7-bc4bbf17902f,2023-06-05 14:00:41.940614+00,,edb5b3cd-ef0f-4afe-91b0-82ca951057d1
e0aa38de-2a9a-44b0-89a4-4ccf70f645d4,2020-04-17 19:10:39.665457+00,2022-09-15 08:13:56.709031+00,fb597495-ae68-4c80-b11f-d3a92310953c
0e223360-69a8-4a16-8ad4-710a74a6c418,2018-05-27 23:10:38.966+00,2022-09-15 08:13:56.709031+00,585ab9cf-b3f2-4565-802f-b3c7526eefa9
3918f009-3287-4587-82f2-379d2521bd42,2021-07-30 09:06:21.662338+00,2022-09-15 08:13:56.709031+00,a3cc83b7-6def-48df-96d4-6da0c93454a6
56a27061-b5ab-4fb6-bef0-f480ce5c92ab,2021-07-30 09:06:21.420784+00,2022-09-15 08:13:56.709031+00,a3cc83b7-6def-48df-96d4-6da0c93454a6
9ba4dec2-66e8-4ac4-b171-401b4a046593,2023-01-26 08:39:11.07527+00,,3b804f8d-c992-42d5-a1f1-8b08c1d6c950
a79ba99d-2938-4ea5-8de2-568b18657d3c,2022-09-21 12:27:20.159809+00,,c6bc25a1-fbd7-4f59-9654-e9afc0f58e8f
1352db61-5e31-4a17-a0f4-f3f664c527da,2022-04-26 08:21:25.535996+00,,7fe3e452-7a1b-448c-848d-eb231acbe521
e98dc721-32fe-4325-ba39-52b9f04b63c0,2022-11-03 08:31:29.241086+00,2023-06-03 00:00:00.465336+00,54a8b462-cc46-45d7-8bec-4eea2096b731
6583690e-b2a4-4272-b37e-dcfbf423f45c,2021-07-30 09:06:21.118411+00,2022-09-15 08:13:56.709031+00,a3cc83b7-6def-48df-96d4-6da0c93454a6
fd69f0c2-b756-4203-ab21-55d05f0d08da,2021-07-29 15:54:48.082695+00,2022-09-15 08:13:56.709031+00,a3cc83b7-6def-48df-96d4-6da0c93454a6
2bcd1acb-309d-4bbe-b59d-8576fc9d83a8,2021-07-29 15:54:03.506751+00,2022-09-15 08:13:56.709031+00,a3cc83b7-6def-48df-96d4-6da0c93454a6
be0ae09b-a02b-4c4e-8957-0184cbb03334,2023-11-02 16:05:34.905094+00,2024-09-11 00:00:00.19737+00,1fed897e-6f65-49b2-9a4c-0eb7279ac02f
3b57473e-77ce-4294-9236-4d1aeeae4f14,2022-07-20 10:04:04.809867+00,,963b5da7-fbb3-49cf-81e5-fbfa8bfbfc1d
c4e9f146-5ee3-4857-8c93-e4de020b99f4,2022-07-20 10:04:00.035435+00,,963b5da7-fbb3-49cf-81e5-fbfa8bfbfc1d
7948e389-be84-412c-9827-277577bb213f,2019-03-26 14:42:21.841+00,2022-09-15 08:13:56.709031+00,9730d84a-a8cc-4e22-8a9f-c4a41c4e01af
3ab54394-d6b0-4dbf-8f5e-a29b46ea0425,2019-03-26 14:41:56.493+00,2022-09-15 08:13:56.709031+00,9730d84a-a8cc-4e22-8a9f-c4a41c4e01af
421521cd-9fda-436d-8db2-476eef01e531,2023-01-24 13:27:03.735188+00,,134d47e7-61cd-49d7-b866-f37dc2435446
cec219ba-1092-47e2-b060-d31073d8ea45,2023-02-07 10:10:50.530685+00,,134d47e7-61cd-49d7-b866-f37dc2435446
4da9b7bd-76ca-4b32-a578-5c8ce69ba860,2022-05-16 12:48:56.117351+00,,a0a8adee-eb35-4851-a00d-80340c52543a
1d1f3372-3824-4707-b219-0dacf8400641,2022-06-07 09:14:52.363792+00,,a1e7b8bb-34f0-4e86-89cd-f941f179e337
2f678a31-58bf-4ddc-80d9-37801308ce20,2023-01-20 10:45:57.199821+00,,134d47e7-61cd-49d7-b866-f37dc2435446
ae56afd5-4854-4723-a890-58071aed1d07,2022-07-18 11:19:51.888323+00,,a0a8adee-eb35-4851-a00d-80340c52543a
28ed93ab-b329-4130-ac18-8b0ac46930ce,2022-08-30 16:01:09.51889+00,2023-05-09 00:00:00.485683+00,dfcc6426-2833-456d-ac95-263f4cad041a
c887b561-6dd2-4cbf-a481-7304ab643120,2021-09-01 16:16:26.323217+00,2023-05-09 00:00:00.485683+00,dfcc6426-2833-456d-ac95-263f4cad041a
af8b0454-c934-4bd2-bbca-27a1b35373f1,2021-10-19 15:17:46.512534+00,2023-05-09 00:00:00.485683+00,dfcc6426-2833-456d-ac95-263f4cad041a
de2b8539-7211-45b8-91e6-1cddf6f577b5,2019-03-26 14:43:17.074+00,2022-09-15 08:13:56.709031+00,9730d84a-a8cc-4e22-8a9f-c4a41c4e01af
fb333f77-e30f-4916-a81b-33ec35a2c030,2019-02-08 13:44:12.07+00,2022-09-15 08:13:56.709031+00,fd5b0997-2d37-40c2-aafd-8a9b023e7707
4e396eb6-11f9-4ceb-9e63-73f9c0df53c0,2021-04-12 09:25:59.426738+00,2023-08-23 00:00:00.554182+00,033bae78-ee77-49ae-ba88-061224fc26fb
9b696b27-ffec-4f26-8a35-1fc4d982592f,2022-01-13 00:05:29.298776+00,2022-09-15 08:13:56.709031+00,b39fcf3a-eb99-4bd4-9efa-8690ae9c451d
a53701f1-6e17-46e7-961b-7c2fe7758946,2022-07-26 10:17:57.394771+00,2024-09-11 00:00:00.19737+00,6af24df2-5d0d-42c4-90ed-554ef15ef71e
49b9a1d2-d737-4e3e-b788-22127b45d478,2022-07-11 09:52:24.456466+00,,640245a7-673b-49ad-a82c-95dc8cacee5b
07640dc2-9db2-47b0-a9a9-5ecbe09b450b,2022-07-11 09:56:05.216179+00,,640245a7-673b-49ad-a82c-95dc8cacee5b
7246f64b-4a4a-4b17-83bc-1ee4ada0842f,2022-01-18 00:47:57.037386+00,2022-09-15 08:13:56.709031+00,b39fcf3a-eb99-4bd4-9efa-8690ae9c451d
dfe782f1-2ea9-4278-aa1d-bbab303187b6,2022-01-18 02:11:19.381554+00,2022-09-15 08:13:56.709031+00,b39fcf3a-eb99-4bd4-9efa-8690ae9c451d
738b7ea5-84a6-4a9d-b7b4-ebfa7dbe4676,2020-02-03 10:32:11.806817+00,2022-09-15 08:13:56.709031+00,e2e4d2fb-66ba-4d16-89dd-6ca71fb49ffa
eab50e13-8264-4344-9151-22db7ad25c72,2020-02-03 10:34:49.282175+00,2022-09-15 08:13:56.709031+00,e2e4d2fb-66ba-4d16-89dd-6ca71fb49ffa
2c490392-4eec-4a5e-a899-1b7e841e59b0,2020-06-04 13:28:25.258+00,2022-09-15 08:13:56.709031+00,105f466e-8308-41bc-98a9-c8e681992312
4fc624b9-3d6e-46a3-95e5-1b944ba4259e,2022-10-05 13:39:28.743047+00,,e3ee29f6-cd60-4780-9cf0-a11e91ac15cb
74daa69d-ebc7-4cf7-96bc-b4cb9eb92548,2022-06-17 14:08:10.801012+00,,e3ee29f6-cd60-4780-9cf0-a11e91ac15cb
7b5c6e6f-f995-4f24-b317-223187b47f24,2022-10-05 08:38:14.664738+00,,e3ee29f6-cd60-4780-9cf0-a11e91ac15cb
834c352a-bc27-4b9c-b340-02a997d993ff,2022-06-29 10:10:51.155801+00,,963b5da7-fbb3-49cf-81e5-fbfa8bfbfc1d
fd1a2565-29ad-461f-9783-d1ddb9ae114f,2022-06-29 10:10:54.633096+00,,963b5da7-fbb3-49cf-81e5-fbfa8bfbfc1d
9eb6cd90-53bc-4e26-9d95-aab2a4211849,2018-09-03 15:06:04.146+00,2022-09-15 08:13:56.709031+00,6a1a18a5-bd21-4c82-9d72-39af829b858c
80ed6444-5013-45a1-b9ea-82c2981ef0b1,2021-03-13 13:53:32.504106+00,2022-09-15 08:13:56.709031+00,06d9c357-d125-47aa-b9da-7304ade9b1f8
b9fc29d2-dad3-4a13-afe8-d4f722cdff26,2021-03-15 14:51:22.789856+00,2022-09-15 08:13:56.709031+00,06d9c357-d125-47aa-b9da-7304ade9b1f8
227b4e08-ad41-4b3b-be92-c9e4bbe68f54,2022-07-20 10:04:01.536376+00,,963b5da7-fbb3-49cf-81e5-fbfa8bfbfc1d
b80a7905-b915-4790-988a-3b92c85afe22,2022-10-04 14:29:17.409281+00,,e3ee29f6-cd60-4780-9cf0-a11e91ac15cb
eecc3c58-4ef2-49af-bcd8-4647bc092476,2020-02-16 06:33:42.705+00,2022-09-15 08:13:56.709031+00,29d891ad-a884-4761-a564-a7a3b6053a85
97ba982e-5032-46e4-942f-ac95980504fe,2018-11-28 15:09:09.839+00,2022-09-15 08:13:56.709031+00,780626cb-2356-4cb6-96d4-c8a9ff6d7408
cd278b1d-8751-4efd-b359-d0782e9e6290,2022-07-20 10:04:01.250804+00,,963b5da7-fbb3-49cf-81e5-fbfa8bfbfc1d
01b97ce5-427b-40c1-939a-30e6f4138b18,2022-04-22 09:04:11.818535+00,2022-09-15 08:13:56.709031+00,00feede3-b461-4c20-aae8-4c25aaebed0d
5ee0c7de-21f5-4a3c-86b5-8c357aef3367,2021-09-08 08:19:33.407569+00,2022-09-15 08:13:56.709031+00,b8aee61f-53bb-4e46-a4a0-de32168345cc
c1e285ed-b33b-4f8a-815e-9910e396ed99,2020-05-12 08:12:02.078645+00,2022-09-15 08:13:56.709031+00,39058d65-af2b-4ba2-82d4-2014b19d49bc
1c8c380b-d300-4193-8d3a-bb53434dcfa9,2021-09-08 08:19:33.455127+00,2022-09-15 08:13:56.709031+00,b8aee61f-53bb-4e46-a4a0-de32168345cc
a7b53134-7329-4f7a-99d6-4d3ccc585427,2022-01-10 09:40:03.248915+00,2023-12-22 00:00:00.07123+00,bcebce46-ddbe-41c7-914e-54f6fb5147d1
7ee3ca10-58d0-4722-a578-b049885477e7,2022-01-04 13:29:35.805081+00,2023-08-09 00:00:00.414122+00,5477b606-f1f3-429b-9347-cb7b5d9efa2e
e11ef34f-ded0-4bb3-ae92-dd6414a2e940,2021-02-08 12:27:52.344+00,2023-07-31 00:00:00.948579+00,98b44ca1-c6cc-4484-92ba-d8d10fa14cbd
f089cdcd-0c85-4798-98f4-693e97ee02fd,2022-01-05 16:23:14.322804+00,2023-08-09 00:00:00.414122+00,5477b606-f1f3-429b-9347-cb7b5d9efa2e
e215e2e5-17ca-40da-a9b2-b33e692664a3,2022-01-10 10:33:40.945186+00,2023-07-31 00:00:00.948579+00,98b44ca1-c6cc-4484-92ba-d8d10fa14cbd
79e5abdd-57e6-4e3e-a885-e7dcee846dc8,2021-09-08 08:19:33.403543+00,2022-09-15 08:13:56.709031+00,b8aee61f-53bb-4e46-a4a0-de32168345cc
2d31ef46-b848-4759-b5db-7a5f00a2be86,2022-05-03 10:07:31.806548+00,2022-09-15 08:13:56.709031+00,f3321faf-7801-47cc-9ca3-56a688328fe8
079e2349-c038-4016-9d87-08a1f8d07173,2022-01-03 10:03:16.117746+00,2024-07-09 00:00:00.114158+00,25b8743d-a248-4a67-b1ec-a5b612395f03
91911ad1-c2e3-4821-978b-bcee9512f4b0,2022-05-03 14:02:52.856924+00,2022-09-15 08:13:56.709031+00,f3321faf-7801-47cc-9ca3-56a688328fe8
dd517d80-7b4c-4627-a173-f447a4327f71,2021-03-06 07:00:45.449352+00,2022-09-15 08:13:56.709031+00,405e8dae-0cea-4330-a502-b48be3cfe242
b7b78b26-6dfe-4039-851a-873bfa39cc80,2020-09-25 10:35:32.249086+00,2022-09-15 08:13:56.709031+00,e225fe2d-dae8-4e14-b4d0-63928ad7fc52
7285e84e-3555-44f3-8452-6eafeb2b6538,2019-02-18 08:46:51.02+00,2022-09-15 08:13:56.709031+00,ea7d642b-9035-4f6e-9bb0-aa0e460d57ee
b353622b-a970-4ab1-a45a-376f354f5fee,2022-01-10 16:38:33.829222+00,2023-08-07 00:00:00.580701+00,b82093c9-c695-4bed-b221-45b7cafef760
93c484d6-6c28-4404-9290-5de92017e3fb,2019-02-18 08:43:14.71+00,2022-09-15 08:13:56.709031+00,ea7d642b-9035-4f6e-9bb0-aa0e460d57ee
5e2db721-2ee1-45d5-a557-fbdaa5bf173e,2020-09-28 11:46:07.013602+00,2022-09-15 08:13:56.709031+00,dae4bbad-a52e-4b22-a640-124edd6e7663
25a204ca-ef94-4104-9e0a-dcb62493bffa,2021-09-21 09:40:01.73008+00,2022-09-15 08:13:56.709031+00,b2e3d6f6-a2e5-4d6f-8595-7bb776e656eb
73a44ad5-adcc-4a7c-a4cb-7c04d03aac39,2020-10-12 09:57:27.376728+00,2022-09-15 08:13:56.709031+00,dae4bbad-a52e-4b22-a640-124edd6e7663
323abc5e-6a85-4d14-b023-2405378106d4,2021-11-04 09:18:45.348168+00,2022-09-15 08:13:56.709031+00,d6b40cdc-dc60-4ac5-a81d-5b2ff643eec7
3581c076-21b7-4c22-a813-d4cfce629a87,2019-02-08 13:51:18.022+00,2022-09-15 08:13:56.709031+00,fd5b0997-2d37-40c2-aafd-8a9b023e7707
8f0a2140-f4d3-4f1f-b4ee-11015bd199ce,2022-07-20 10:04:00.678273+00,,963b5da7-fbb3-49cf-81e5-fbfa8bfbfc1d
7461228a-b73a-44c8-b103-ce3d2548fe9a,2022-01-27 17:51:01.32984+00,,a1e7b8bb-34f0-4e86-89cd-f941f179e337
89f1f3d5-8828-4ab6-835a-e397ee1e723e,2020-12-23 10:15:29.173832+00,2022-09-15 08:13:56.709031+00,a9126d37-748a-4a83-926e-6d44910f3352
2416b1af-2af1-465c-a756-d8419f03b3e9,2022-09-23 12:40:18.444327+00,2023-04-23 00:00:00.735995+00,58e6322f-1bc0-438c-b97b-ae34e5f3e689
194214ff-3c88-4420-a27d-c3143d458f80,2022-01-24 14:52:24.124645+00,,a1e7b8bb-34f0-4e86-89cd-f941f179e337
296682a0-b991-490e-9369-e88641e0241d,2022-06-29 09:01:37.950503+00,2024-09-11 00:00:00.19737+00,05376c46-e4c7-4927-bab5-d481737840ca
bfecf6d7-0728-4a0a-b41e-21e7c1da0024,2021-06-07 14:41:19.354441+00,2024-07-09 00:00:00.114158+00,25b8743d-a248-4a67-b1ec-a5b612395f03
443ff89c-9043-406b-8e6c-53c83e13c9ef,2022-05-02 15:36:32.130121+00,2022-09-15 08:13:56.709031+00,d7739bd5-84a3-4d90-850b-2517803b3cbc
42a0f9c0-ea12-4809-82c9-818564a7e20a,2021-04-16 13:15:41.02421+00,2022-09-15 08:13:56.709031+00,c833cab7-b172-48e4-8a9e-6eef45a03df0
e031417d-7376-4158-b239-50a11842a1f2,2023-11-22 06:57:31.018199+00,2024-06-21 00:00:00.077961+00,5511b8db-6ce2-44da-bb81-c7245e5bab80
7c1fce2e-32e3-4b57-aef2-0b7d7c2c55d9,2021-04-09 10:36:57.87482+00,2023-07-02 00:00:00.880998+00,c6c1c60b-d836-49b0-81ac-afb7449a476b
75653d9a-0363-4f5e-90ac-1a8f200424ec,2021-04-08 13:11:22.65941+00,2022-09-15 08:13:56.709031+00,c6cd7755-0cb6-4a3a-83f2-5912822a6b14
0acbcd01-813a-45fb-9e7d-8ad7aa211879,2021-04-08 13:11:22.704198+00,2022-09-15 08:13:56.709031+00,c6cd7755-0cb6-4a3a-83f2-5912822a6b14
d8a56d8e-c8a2-4a21-941e-e1c560200abe,2021-04-08 13:11:22.667205+00,2022-09-15 08:13:56.709031+00,c6cd7755-0cb6-4a3a-83f2-5912822a6b14
dd7128ef-39a1-4646-b1aa-b011ceffd599,2022-01-19 10:26:52.734646+00,2023-06-12 00:00:00.643517+00,39980cc3-51cc-4d9f-95aa-b9c205f9f3d8
03e09965-9c11-4dbb-b401-002dcee73db7,2021-05-20 14:20:31.485631+00,2022-09-15 08:13:56.709031+00,c6cd7755-0cb6-4a3a-83f2-5912822a6b14
a99de445-1e37-4b03-ae39-13a1a612704a,2019-10-18 13:57:09.347+00,2022-09-15 08:13:56.709031+00,881b20d1-d19a-4628-97eb-e71412b6842c
7e2fe79e-fe60-47e5-8f17-00d7b22f3780,2021-04-08 13:26:10.912209+00,2022-09-15 08:13:56.709031+00,c6cd7755-0cb6-4a3a-83f2-5912822a6b14
23cc686b-0857-4bb4-8f27-78c16941dd40,2021-04-08 13:09:38.542722+00,2022-09-15 08:13:56.709031+00,c6cd7755-0cb6-4a3a-83f2-5912822a6b14
484d8b9c-edbd-4adb-9cd7-48a504962446,2021-04-08 13:11:22.702443+00,2022-09-15 08:13:56.709031+00,c6cd7755-0cb6-4a3a-83f2-5912822a6b14
fca014bd-b556-40e0-9d51-6b5fc8aa4a76,2022-05-23 13:24:05.203883+00,2022-09-15 08:13:56.709031+00,718b6e86-5fdd-4e18-822d-24feda4df2e9
861e94d7-1071-4334-87d1-c63a4d7c7df1,2021-08-23 15:09:47.519591+00,2023-08-09 00:00:00.414122+00,5477b606-f1f3-429b-9347-cb7b5d9efa2e
55a55628-dffb-4e19-a764-ccf59a5a5a9d,2018-10-04 14:17:53.04+00,2022-09-15 08:13:56.709031+00,bfff68b3-00a2-497c-aaa8-15cbdfdbace9
5e123f93-7da1-4ccf-a780-702759a105cc,2019-02-03 19:59:50.461+00,2022-09-15 08:13:56.709031+00,a7773e9f-7097-42e4-9992-98223fe4fc36
db5ab6e5-f2c3-4368-a1ee-29d78289b66c,2022-07-09 10:08:49.48992+00,2022-09-24 00:00:00.423421+00,33d25e41-a2fd-452a-be01-f216bfb1eac7
b701c0bf-97f5-4a27-b0c1-90d594045ee5,2024-01-09 06:45:52.076013+00,2024-08-08 00:00:00.083974+00,09faae0b-5823-42d9-b9a5-4e14cf7f00d5
1e635b34-cc87-44c3-a0c7-da1f4602b0f3,2022-05-23 13:24:05.850687+00,2022-09-15 08:13:56.709031+00,718b6e86-5fdd-4e18-822d-24feda4df2e9
3dbb62c7-2e46-405d-a078-08b7274cbd20,2022-05-23 13:24:05.485933+00,2022-09-15 08:13:56.709031+00,718b6e86-5fdd-4e18-822d-24feda4df2e9
b9064369-aeb4-4086-9f95-9adeb6c7dcd3,2022-05-23 13:24:05.296439+00,2022-09-15 08:13:56.709031+00,718b6e86-5fdd-4e18-822d-24feda4df2e9
974ca97c-71a8-4b47-980f-3212fd1cd127,2022-09-22 15:32:14.379869+00,2023-04-22 00:00:00.880871+00,ad45d1dd-91bf-4320-b3e9-e74e872f7ef9
2f87fb30-9bc1-464f-be23-4b6acb411647,2022-07-09 10:08:49.57764+00,2022-09-24 00:00:00.423421+00,33d25e41-a2fd-452a-be01-f216bfb1eac7
388ff769-feb8-454a-b019-e39973d2d5a4,2022-01-04 13:29:36.011858+00,2023-08-09 00:00:00.414122+00,5477b606-f1f3-429b-9347-cb7b5d9efa2e
f9a8deb3-aa81-40fb-bd6d-e7d3debce64f,2018-10-05 14:00:00+00,2023-07-02 00:00:00.880998+00,e6a4d20a-6d2e-40d7-b394-6ef770a9286e
aad55165-900f-4c31-9f35-9ea2fe8b7847,2021-09-28 01:36:00.064153+00,2022-09-15 08:13:56.709031+00,57c0fffb-d025-4273-9969-2848100d5af3
463cee50-dbe3-4959-99c2-438325b8bb85,2022-05-23 13:24:06.458932+00,2022-09-15 08:13:56.709031+00,718b6e86-5fdd-4e18-822d-24feda4df2e9
6c63f93a-d2ae-4d5c-8ea2-9ab9db649d39,2022-07-09 10:07:46.284524+00,2022-09-24 00:00:00.423421+00,33d25e41-a2fd-452a-be01-f216bfb1eac7
2cd90492-cd7a-4014-8f67-e8381fc7d863,2022-01-25 08:39:30.074027+00,2023-06-12 00:00:00.643517+00,39980cc3-51cc-4d9f-95aa-b9c205f9f3d8
e9e1ee1e-d198-469e-beae-06c731ae022b,2022-01-27 11:36:02.913996+00,,a1e7b8bb-34f0-4e86-89cd-f941f179e337
c4cdfc83-534e-4dde-95d1-6299c0c0b411,2019-05-09 08:49:58.71+00,2022-09-15 08:13:56.709031+00,3e9b8507-d456-403c-87e5-4c423bccaf2a
30d4d7cb-c14b-43ab-af69-b3ac932b889e,2022-07-09 15:39:23.888908+00,2022-09-24 00:00:00.423421+00,09d95a47-9d37-4752-bb7f-490bdc206e28
91f1a020-c9d6-4a62-a58e-00f74187bba6,2022-01-26 08:51:29.650934+00,2022-10-01 00:00:00.252733+00,b51117bc-e0ae-4a95-84b4-40874a818911
aa31262a-b968-44e0-a211-3c93d7fd084f,2021-10-20 20:00:37.844508+00,2024-03-14 00:00:00.088617+00,1cc9c45b-ef1f-48fc-8607-9829f8a4badc
1d3394fa-0f7a-4af8-ad64-076f56e776d8,2021-11-10 16:20:23.224255+00,2023-08-09 00:00:00.414122+00,5477b606-f1f3-429b-9347-cb7b5d9efa2e
3fac1e35-9431-47f4-af64-89ad480ef5d4,2020-10-07 07:48:53.028495+00,2022-09-15 08:13:56.709031+00,3ffbdf63-0d0b-4a32-a606-b5133b345184
cfac5941-f99a-41a6-b6e9-34bfb109f7e9,2022-01-27 12:03:15.505393+00,,a1e7b8bb-34f0-4e86-89cd-f941f179e337
8b11ef79-4d5f-45a3-8777-df117cfdea08,2022-01-27 13:48:34.598901+00,,a1e7b8bb-34f0-4e86-89cd-f941f179e337
497f4a5d-91ab-49c1-9443-fc7626508011,2021-01-11 09:55:48.452364+00,,ea7ca5c9-91d3-4aa6-a8b0-153c93f5c955
8da55a47-f2eb-45f3-973d-4c3f4dd42643,2022-09-25 11:24:11.134083+00,2023-04-25 00:00:00.420704+00,c9f48f5e-eedf-4a67-bab8-a974faa65bd8
f7eb95f5-2c23-4479-a157-8c7473e5dd9c,2018-11-14 13:33:15.838+00,2022-09-15 08:13:56.709031+00,50cbe168-46e0-4c6c-9375-bc86d28be787
821675f2-8bb9-4bbb-a914-0a8e08f1d9e9,2022-01-27 17:53:50.383193+00,,a1e7b8bb-34f0-4e86-89cd-f941f179e337
108d9f08-ce45-4fd1-80fa-e0bdf7a2e0b3,2023-01-02 12:38:00.911317+00,2024-08-08 00:00:00.083974+00,71c67299-b368-44b8-9995-3e5ff62cccc2
dda09980-56e0-4245-b8ef-a459a2aadf34,2022-02-01 15:26:31.841347+00,2023-06-12 00:00:00.643517+00,39980cc3-51cc-4d9f-95aa-b9c205f9f3d8
29fd9eba-8119-4155-913d-a505cfb94137,2020-03-10 09:21:00.812128+00,2022-09-15 08:13:56.709031+00,ce94599d-85c2-48f2-9add-b5f8c78aeaaf
9d10603a-a034-4030-8317-95dc0e3dfac8,2022-05-23 13:24:05.707669+00,2022-09-15 08:13:56.709031+00,718b6e86-5fdd-4e18-822d-24feda4df2e9
f8e57ac4-c378-4331-a34e-c9c2a834ba66,2022-02-04 13:23:27.125628+00,2022-10-01 00:00:00.252733+00,b51117bc-e0ae-4a95-84b4-40874a818911
47ec84cb-238a-4f94-ba28-ce80ba00cbd3,2020-06-03 08:23:04.669538+00,2022-09-15 08:13:56.709031+00,51f361b9-9d80-4336-b16d-44be6322f46e
7b93b0b2-d9f6-4f48-9140-7886a3a4664d,2022-05-23 13:24:07.328166+00,2022-09-15 08:13:56.709031+00,718b6e86-5fdd-4e18-822d-24feda4df2e9
ef87d311-63b8-4332-b993-21ab24c887ff,2022-02-04 08:32:10.821233+00,2023-08-09 00:00:00.414122+00,5477b606-f1f3-429b-9347-cb7b5d9efa2e
c5d6311d-75b4-4622-ab1c-0301f976d8ad,2022-09-18 18:39:03.00565+00,2023-04-18 00:00:00.522877+00,4d8501f2-a27c-4b1c-a5be-904002ca7056
75edfba3-d0b5-46ce-aba0-20444fc86008,2022-02-04 13:19:08.168974+00,2022-10-01 00:00:00.252733+00,b51117bc-e0ae-4a95-84b4-40874a818911
ced58e64-e8df-404f-9cac-410ed04cdcb6,2022-05-06 09:04:11.848582+00,2022-09-15 08:13:56.709031+00,add6dacd-17a3-4ba3-8e8b-f72ae23cdd94
6455f951-463e-4ffc-a024-3e88e92241c4,2022-05-23 14:06:35.424762+00,2022-09-15 08:13:56.709031+00,718b6e86-5fdd-4e18-822d-24feda4df2e9
c135df5c-580c-4715-8bfc-04603998b0e2,2022-05-23 13:24:06.263701+00,2022-09-15 08:13:56.709031+00,718b6e86-5fdd-4e18-822d-24feda4df2e9
3d11861e-0165-406b-8c59-baf8dddc94a4,2022-05-23 13:24:06.12482+00,2022-09-15 08:13:56.709031+00,718b6e86-5fdd-4e18-822d-24feda4df2e9
74e59d63-8660-4079-8970-7929375ced39,2022-05-23 16:59:46.507279+00,2022-09-15 08:13:56.709031+00,718b6e86-5fdd-4e18-822d-24feda4df2e9
6d9f17b3-5cc1-43e2-86eb-ce69bc7b451a,2022-05-23 13:24:06.122886+00,2022-09-15 08:13:56.709031+00,718b6e86-5fdd-4e18-822d-24feda4df2e9
a603f8f3-d530-412b-ba8c-538481371a8a,2022-02-04 09:07:42.313255+00,2023-08-09 00:00:00.414122+00,5477b606-f1f3-429b-9347-cb7b5d9efa2e
8fe8d932-534d-452a-abc7-dc724f0e7367,2022-02-07 14:13:20.606549+00,2023-02-28 00:00:00.776225+00,e050cfb5-241b-4634-8a45-a8c5c36bd64b
d3867cf3-6986-4336-b1f5-2f477f96ece2,2021-11-23 07:35:52.912144+00,2023-05-14 00:00:00.457948+00,5baf5d6b-f5f3-4c2f-8868-fe4b33c03088
