team_id,subscribe_at,disabled_at,status,offer,trial_start_at,trial_end_at
ed1b5c9a-fa05-49b7-9f60-d3b4a4408e43,2022-09-06 10:58:35+00,2024-03-14 22:56:40.311675+00,disabled,freemium,2022-09-06 08:57:45.708838+00,2022-10-06 08:57:45.708838+00
55de1ebb-f8e1-4e7b-ab67-9ef5a52c5955,2022-11-08 17:13:49.139209+00,2024-03-14 23:02:37.267683+00,disabled,freemium,2022-08-01 14:17:59.008182+00,2022-08-31 14:17:59.008182+00
f4186cd2-0709-4d12-841f-da7a72c63588,2020-10-27 08:44:29+00,2024-03-14 23:05:39.053117+00,disabled,freemium,2020-09-26 22:00:00+00,2020-10-26 23:00:00+00
8602d51d-778e-4284-b05c-3eb6a5e03ed2,,2022-10-05 14:50:13.546696+00,disabled,time,2022-09-06 15:15:28.11947+00,2022-10-06 15:15:28.119471+00
839d1017-aba1-4928-be38-2a9590ccc12f,,2022-10-06 00:01:04.145459+00,disabled,time,2022-09-05 09:27:14.774069+00,2022-10-05 09:27:14.77407+00
446a52ee-8bb6-46af-8000-6278ff7b6852,,2022-10-06 00:01:04.417374+00,disabled,time,2022-09-05 09:28:47.504151+00,2022-10-05 09:28:47.504151+00
5943f379-37df-4159-ad1f-00ebb11808d9,,2022-10-06 00:01:05.801484+00,disabled,budget,2022-09-05 06:02:29.475643+00,2022-10-05 06:02:29.475643+00
92632d06-5617-4301-9fe1-f63315fbb218,,2022-10-07 00:01:01.240276+00,disabled,budget,2022-09-06 13:31:54.31998+00,2022-10-06 13:31:54.319981+00
70aaf5b9-8713-436c-9545-c9d2f19316e1,,2022-10-07 00:01:02.932993+00,disabled,budget,2022-09-06 11:38:57.737393+00,2022-10-06 11:38:57.737394+00
b6081c54-c4af-405f-a0cc-171b73bc58ee,,2022-10-07 00:01:03.210195+00,disabled,time,2022-09-06 11:53:12.838676+00,2022-10-06 11:53:12.838677+00
75cabaa8-34e0-4302-b38a-cf565051007d,,2022-10-08 00:00:08.848657+00,disabled,budget,2022-09-07 12:24:53.51664+00,2022-10-07 12:24:53.51664+00
52659ebf-e462-4bd9-b037-03a7c4078329,,2022-10-08 00:00:09.174315+00,disabled,budget,2022-09-07 17:07:27.072747+00,2022-10-07 17:07:27.072747+00
405293e5-b8c8-4d5f-9fe1-133f1e8e35f0,,2022-10-09 00:00:06.451513+00,disabled,time,2022-09-08 15:18:18.101254+00,2022-10-08 15:18:18.101254+00
ccc6614d-d436-4cf7-a72f-49cda510f519,,2022-10-13 00:00:06.891159+00,disabled,time,2022-09-12 14:00:29.477463+00,2022-10-12 14:00:29.477463+00
033bae78-ee77-49ae-ba88-061224fc26fb,2022-07-11 21:21:46+00,2023-02-23 08:04:56.517648+00,disabled,budget,2021-04-12 09:23:08.652455+00,2021-05-12 09:23:08.652455+00
3c9ba2d4-8ddb-4cc4-ba05-db3cc6570b85,2022-01-24 09:36:39+00,2023-04-05 07:02:18.251504+00,disabled,freemium,2021-12-23 09:37:08.563966+00,2022-01-22 09:37:08.563966+00
756524fb-25bd-485c-8190-cf4b92e601f3,2020-09-02 17:37:33+00,2022-10-10 15:45:38.641616+00,disabled,freemium,2020-08-05 13:49:10.841538+00,2020-09-04 13:49:10.841538+00
39980cc3-51cc-4d9f-95aa-b9c205f9f3d8,2022-07-20 13:44:57+00,2022-12-13 13:51:20.594349+00,disabled,budget,2022-01-12 16:41:10.183512+00,2022-02-11 16:41:10.183512+00
e42ed9b0-de14-47f1-9b2c-88c53e31eb69,2022-01-06 07:42:02+00,2022-12-28 13:42:48.066279+00,disabled,budget,2021-12-07 15:54:21.034306+00,2022-01-06 15:54:21.034306+00
b51117bc-e0ae-4a95-84b4-40874a818911,2022-02-25 10:29:41+00,2022-08-16 16:09:42.749148+00,disabled,time,2022-01-26 08:51:29.27372+00,2022-02-25 08:51:29.27372+00
a5d68f56-de02-4340-a093-fc771708034e,2022-03-07 17:12:42+00,2023-08-01 08:02:20.050224+00,disabled,freemium,2022-01-14 09:24:34.179235+00,2022-02-13 09:24:34.179236+00
377a4f2b-1488-4cda-9281-0239145e643a,2022-06-08 12:02:06.224496+00,,active,budget,2022-04-20 08:39:48.509881+00,2022-05-20 08:39:48.509881+00
180a4028-4f53-41df-9db2-fd91645fada4,2022-09-19 15:46:18.095534+00,2023-09-23 19:40:30.271598+00,disabled,budget,2021-08-23 15:45:56.626463+00,2021-09-22 15:45:56.626463+00
a1402a39-e68a-47f2-9bdc-b34257969cae,2022-11-02 08:48:56+00,2023-12-06 08:20:54.798006+00,disabled,budget,2020-09-26 22:00:00+00,2020-11-02 00:00:00+00
dd0cace8-03a8-45b4-8664-6a1bb26f1807,2022-12-09 09:30:23+00,,active,budget,2021-11-13 19:13:58.780619+00,2021-12-13 19:13:58.78062+00
810c18fa-2625-4e54-979e-6b9eced0737a,2022-07-23 12:31:19+00,2023-05-16 06:38:36.886721+00,disabled,budget,2022-04-20 12:44:49.533965+00,2022-05-20 12:44:49.533966+00
22612c2b-474f-40b5-a3ac-5e678d5a4d9e,2021-07-06 13:48:34+00,2023-05-22 13:01:17.383093+00,disabled,budget,2021-06-07 11:58:57.850643+00,2021-07-07 11:58:57.850643+00
6f4cd56b-b15f-4c99-953a-94cb4aaa7836,2021-11-02 16:38:14+00,2024-02-29 13:20:00.604566+00,disabled,freemium,2021-10-06 10:36:27.037998+00,2021-11-05 10:36:27.037999+00
865f2473-d7b6-4c64-9e78-066b99500b88,2022-07-28 12:08:15+00,,active,time,2021-04-01 12:21:29.983068+00,2021-05-01 12:21:29.983068+00
a67a656a-c3ab-4de2-8ccc-6dfd2c30639f,2024-01-22 10:18:32+00,,active,budget,2021-12-21 07:15:13.671264+00,2022-01-20 07:15:13.671266+00
f9ed4290-a5c9-4fd0-8a09-dca86bc11da4,2023-03-08 15:59:41+00,,active,time,2022-09-12 13:01:36.074242+00,2022-10-12 13:01:36.074243+00
db72d6b4-40bb-4928-b2f4-092af06bde25,2021-05-07 12:38:09+00,2024-03-14 22:54:09.167924+00,disabled,freemium,2020-03-29 12:49:40.985137+00,2020-04-29 12:49:40.985137+00
336c5535-18d4-435f-9296-70969796b2bf,2021-11-02 09:17:25+00,2024-03-14 22:55:47.641707+00,disabled,freemium,2021-09-30 13:48:17.07518+00,2021-10-30 13:48:17.075181+00
16b03310-0a57-4187-ad59-311a92137749,2022-05-24 07:05:45+00,2024-03-14 22:55:54.225891+00,disabled,freemium,2022-04-20 07:39:17.411768+00,2022-05-20 07:39:17.411769+00
b6492b8f-9b4f-43dd-b152-4bdaa5835114,2020-09-11 08:30:08+00,2024-03-14 23:03:12.078846+00,disabled,freemium,2020-07-10 12:59:21.62918+00,2020-08-09 12:59:21.62918+00
287b4441-11aa-4231-86fc-ad9130f8c63f,2022-07-30 09:25:19+00,,active,budget,2021-05-31 12:26:53.713243+00,2021-06-30 12:26:53.713243+00
b3342218-4894-43cd-97cd-8c352a29d050,2022-10-03 15:31:40+00,,active,budget,2022-09-01 07:47:21.04916+00,2022-10-01 07:47:21.049161+00
2c58c665-2be8-47ea-a11e-4c4e14b07093,2022-07-15 07:34:34+00,,active,budget,2021-11-14 14:11:59.90525+00,2022-01-17 00:00:00+00
401445d3-8cb7-4df6-9f88-b3eed648b85a,2023-06-29 07:33:26+00,,active,time,2022-05-25 07:24:48.601345+00,2022-06-24 07:24:48.601346+00
a0a8adee-eb35-4851-a00d-80340c52543a,2024-07-17 07:36:02+00,,active,time,2022-05-11 11:30:09.069335+00,2022-06-10 11:30:09.069335+00
c6bc25a1-fbd7-4f59-9654-e9afc0f58e8f,2022-05-05 08:43:55+00,,active,time,2022-04-07 08:17:05.113477+00,2022-05-07 08:17:05.113477+00
7da05482-71e3-4355-8e7d-69970361a1bd,2022-02-05 18:43:07+00,,active,budget,2022-01-05 21:05:14.743639+00,2022-02-04 21:05:14.743639+00
2e4e84ad-ff7a-4af2-9017-c2faf2704669,2022-09-07 09:02:24+00,,active,budget,2022-04-22 08:01:40.347811+00,2022-05-22 08:01:40.347812+00
f5c16b79-848a-46a1-85d7-303427db4a70,2024-06-26 12:40:34+00,2024-08-26 12:42:11.636306+00,disabled,time,2022-08-19 13:03:34.896221+00,2022-09-18 13:03:34.896221+00
3c6179f8-d838-4a79-b408-4dff8021037e,2022-07-16 16:03:51+00,,active,time,2022-01-18 22:01:44.546515+00,2022-02-17 22:01:44.546516+00
3d08db80-c458-4fc4-8b1f-7a5d50d0153a,2022-10-07 13:46:05+00,,active,budget,2022-09-06 13:50:53.242442+00,2022-10-06 13:50:53.242442+00
9bc12432-1fa1-451d-888a-305d1aa41b8d,2022-10-19 14:01:33+00,,active,budget,2020-09-26 22:00:00+00,2020-10-26 23:00:00+00
1754d15d-b2de-4b14-9cf2-c2172935e1e9,2023-12-15 14:00:09+00,,active,budget,2021-11-15 15:26:44.626607+00,2021-12-15 15:26:44.626607+00
4f942537-fc82-4cfe-a60a-8b5fdff63f12,2022-06-01 10:11:46+00,2024-03-14 23:06:40.7939+00,disabled,freemium,2022-05-04 17:41:07.694402+00,2022-06-03 17:41:07.694402+00
e30a9ec8-c130-47a8-8a58-53270b821fbd,2024-03-15 13:07:21+00,,active,time,2022-09-02 10:40:08.942339+00,2022-10-02 10:40:08.942339+00
87251613-2346-4b9c-a70e-c47c9c5d2152,2022-01-17 10:08:53+00,2024-03-14 23:10:14.638168+00,disabled,freemium,2021-11-21 14:30:09.107536+00,2021-12-21 14:30:09.107537+00
f8abbae2-3990-4235-83a4-b2d1b4894ef9,2022-03-28 09:37:56+00,,active,budget,2022-02-28 11:09:13.863498+00,2022-03-30 00:00:00+00
a49de6d3-0a0b-4727-8ff5-a88f48cbbf84,2023-02-02 17:14:24+00,,active,budget,2022-01-02 16:15:16.94907+00,2022-02-01 16:15:16.94907+00
d7f03ebe-70a5-4120-9c85-c15bfaa29baf,2022-01-19 14:57:57+00,,active,budget,2022-01-19 13:14:44.622393+00,2022-02-18 13:14:44.622393+00
02ec0f5b-e2b7-453b-a532-4b9b0fef6edb,2022-07-17 12:37:21+00,,active,time,2020-03-29 12:49:40.985137+00,2020-04-29 12:49:40.985137+00
78ecbee3-b4a8-46ac-a1cc-98d9ec6839e9,2023-03-01 14:45:50.042274+00,2024-04-08 16:47:00.348672+00,disabled,time,2022-01-05 13:55:53.756468+00,2022-02-05 00:00:00+00
3e4c46e2-95ff-4820-921c-c9925506ade0,,2022-07-28 00:00:50.806472+00,disabled,budget,2022-06-27 11:27:25.189341+00,2022-07-27 11:27:25.189341+00
d9132700-8c0b-4ea5-bbdb-7a66aa553502,,2022-07-05 08:19:49.196923+00,disabled,budget,2022-06-02 04:38:07.532093+00,2022-07-02 04:38:07.532093+00
8b751231-0943-4ee5-84ff-75eaf95afe05,,2022-07-05 08:20:13.14816+00,disabled,time,2022-06-01 18:37:30.994651+00,2022-07-01 18:37:30.994651+00
305fab82-bd2d-4173-a3b7-64a71c255dde,,2022-07-05 08:21:10.405045+00,disabled,time,2022-06-01 17:05:37.031795+00,2022-07-01 17:05:37.031795+00
e5bf01e6-be70-47cc-9174-980e42613226,,2022-07-05 08:21:22.553167+00,disabled,budget,2022-06-03 15:40:21.758918+00,2022-07-03 15:40:21.758919+00
a17f3610-40f9-4add-b7fc-e423bceb2cd0,,2022-07-05 08:21:55.707091+00,disabled,budget,2022-06-01 20:55:30.245581+00,2022-07-01 20:55:30.245581+00
cbb87d9d-ec2f-4eef-b19c-70b0c4a1a070,,2022-07-05 08:21:57.071796+00,disabled,budget,2022-06-03 14:22:30.013132+00,2022-07-03 14:22:30.013132+00
4a1618e0-5bcb-45f8-82b9-92e018f6ccbd,,2022-07-28 00:01:01.429292+00,disabled,time,2022-06-27 10:25:16.553127+00,2022-07-27 10:25:16.553127+00
b91d58d2-a095-41ce-941a-9ba363e69f06,,2022-07-28 00:01:07.433106+00,disabled,budget,2022-06-27 11:01:59.018574+00,2022-07-27 11:01:59.018575+00
8c8b85c6-d58d-45fc-bd62-d64d985485b4,,2022-07-11 00:00:13.636798+00,disabled,budget,2022-06-10 10:21:38.628343+00,2022-07-10 10:21:38.628343+00
7f0eb82a-43c6-4aa8-90a3-c2346c8f81ca,,2022-07-11 00:00:16.824642+00,disabled,budget,2022-06-10 14:35:50.666782+00,2022-07-10 14:35:50.666783+00
fad77046-274a-412a-8025-aff98c6ccf60,,2022-07-11 00:00:55.544132+00,disabled,budget,2022-06-10 06:51:11.619798+00,2022-07-10 06:51:11.619799+00
82f27aca-fdf2-447c-8466-feabbfa05b71,,2022-07-14 00:00:19.692634+00,disabled,budget,2022-06-13 18:31:17.97131+00,2022-07-13 18:31:17.971311+00
69b92d6a-d75b-4fb5-a152-04c264f15ddf,,2022-07-20 00:01:08.350275+00,disabled,budget,2022-06-19 02:11:16.377259+00,2022-07-19 02:11:16.37726+00
8f20196c-afc9-4a7d-a126-801399dfbaca,,2022-07-22 00:00:08.419002+00,disabled,budget,2022-06-21 15:30:27.962322+00,2022-07-21 15:30:27.962322+00
a40e86e5-52a3-4e8e-8822-0a588dcf8d3f,,2022-07-22 00:00:21.724184+00,disabled,budget,2022-06-21 10:25:34.637732+00,2022-07-21 10:25:34.637732+00
a490576e-afde-4cc8-9287-c75e2f675db9,,2022-07-23 00:00:52.781944+00,disabled,budget,2022-06-22 10:08:40.947445+00,2022-07-22 10:08:40.947446+00
f39a17a8-f902-4985-abe4-888cdfc08803,,2022-07-27 00:01:06.477939+00,disabled,budget,2022-06-26 13:03:47.611987+00,2022-07-26 13:03:47.611987+00
d21de02e-f1a8-4153-b7df-74cbdacd6a18,,2022-07-28 00:00:36.711571+00,disabled,budget,2022-06-27 19:28:26.557923+00,2022-07-27 19:28:26.557924+00
9155c3cb-3cbc-43ce-b076-167e93409548,,2022-07-30 00:00:07.220262+00,disabled,budget,2022-06-29 16:45:37.35194+00,2022-07-29 16:45:37.35194+00
90df0f34-c426-4fcf-a655-7dc59a6fcbb3,,2022-07-31 00:00:05.907637+00,disabled,budget,2022-06-30 09:14:24.234107+00,2022-07-30 09:14:24.234107+00
e120e2d4-cb6b-4b98-8e2a-febfdc2f5d65,,2022-07-31 00:01:00.855123+00,disabled,budget,2022-06-30 14:35:40.745617+00,2022-07-30 14:35:40.745618+00
a4bd10a6-43be-4e16-a0fc-7963ed510d1e,,2022-07-29 00:00:05.200761+00,disabled,time,2022-06-28 16:53:49.228145+00,2022-07-28 16:53:49.228145+00
29d649d0-daf5-430c-bd17-2730960b0e23,,2022-07-29 00:00:58.04083+00,disabled,time,2022-06-28 07:49:47.196644+00,2022-07-28 07:49:47.196645+00
6f9f804a-d4e6-4d84-b886-8ed118a2a52a,,2022-07-30 00:01:14.106313+00,disabled,time,2022-06-29 10:29:01.429336+00,2022-07-29 10:29:01.429336+00
6b7cebb2-ee17-4c29-8035-2afd77d73e9c,,2022-07-31 00:01:03.094914+00,disabled,time,2022-06-30 15:45:06.200519+00,2022-07-30 15:45:06.20052+00
1dcdca64-167e-42f3-b199-63c0edcf1ea0,2023-04-27 07:23:00+00,,active,budget,2021-03-30 11:50:15.423056+00,2021-04-29 11:50:15.423056+00
0cc582ff-625e-4fa9-b22d-b5628cc7095e,2022-06-02 12:49:15+00,2022-12-13 14:50:05.897256+00,disabled,time,2022-05-09 12:36:58.316502+00,2022-06-08 12:36:58.316502+00
93bbe987-2c76-4d42-84d3-82566f2cc33d,2023-06-21 13:38:29+00,2023-06-23 09:49:15.375649+00,disabled,time,2022-05-16 07:51:52.8842+00,2022-06-15 07:51:52.8842+00
bcebce46-ddbe-41c7-914e-54f6fb5147d1,2022-09-26 07:24:09.756618+00,2023-06-24 06:49:55.262852+00,disabled,freemium,2021-12-29 09:14:46.153144+00,2022-01-28 09:14:46.153144+00
5bf51569-a8f8-4f6a-b6b6-a9f9c417319e,,2022-07-05 08:18:53.684586+00,disabled,budget,2022-05-06 10:39:38.408351+00,2022-07-01 00:00:00+00
e050cfb5-241b-4634-8a45-a8c5c36bd64b,2020-05-05 08:40:49+00,2022-08-31 06:35:36.371398+00,disabled,time,2020-03-29 12:49:40.985137+00,2020-04-29 12:49:40.985137+00
079f931a-d772-41cb-b189-c80b3a32424b,2022-09-16 14:23:15+00,2022-11-09 14:30:14.245989+00,disabled,freemium,2022-06-09 13:05:24.44714+00,2022-07-09 13:05:24.44714+00
5096464f-0f29-414e-9b58-56d421fc5456,2022-07-25 08:15:59+00,,active,time,2020-03-29 12:49:40.985137+00,2020-04-29 12:49:40.985137+00
dfcc6426-2833-456d-ac95-263f4cad041a,2022-09-30 22:00:00+00,2022-11-09 12:13:56.005434+00,disabled,time,2021-09-01 16:16:25.391941+00,2021-10-01 16:16:25.391941+00
8fc853ea-9a22-4e42-bf8b-ef125f1d7b31,,2022-07-16 00:00:14.870293+00,disabled,time,2022-06-15 11:59:26.843657+00,2022-07-15 11:59:26.843658+00
93bccdc2-0415-463e-ac39-3131d6069bbf,,2022-07-07 00:00:36.976636+00,disabled,time,2022-06-06 18:38:53.335853+00,2022-07-06 18:38:53.335853+00
816f56e4-648a-40cb-b632-09b2df3feb3e,,2022-07-16 00:00:24.078088+00,disabled,time,2022-06-15 06:46:40.212658+00,2022-07-15 06:46:40.212659+00
3ca4cdf3-c837-4861-a696-afcbe8981083,,2022-07-16 00:00:52.357898+00,disabled,time,2022-06-15 15:12:32.387587+00,2022-07-15 15:12:32.387587+00
26a81dcf-82d8-481f-9281-3c5e65262f84,,2022-07-05 08:18:35.246485+00,disabled,time,2022-05-31 10:15:58.488592+00,2022-06-30 10:15:58.488592+00
a4e9d1bb-3977-4b8f-b4c4-5fd7df7ca2f3,,2022-07-05 08:18:59.77176+00,disabled,time,2022-05-31 09:42:53.828191+00,2022-06-30 09:42:53.828191+00
04730e7b-77ea-4a50-80da-ea1985063119,2022-07-12 10:00:29+00,,active,time,2021-03-12 07:39:09.964862+00,2021-04-11 06:39:09.964862+00
d98e203b-1733-4150-a7d1-42236d1d65c8,2023-04-30 21:14:48+00,,active,budget,2022-04-15 07:23:25.562941+00,2022-05-15 07:23:25.562942+00
3cff96d0-9bbd-46bd-92a3-63aa0b6648ed,2022-05-30 08:06:35+00,2024-07-23 08:21:13.883503+00,disabled,time,2022-04-29 10:30:27.260355+00,2022-05-29 10:30:27.260356+00
40af296a-8e15-4019-b9ca-984cd9ac422f,2023-06-11 15:14:03+00,,active,budget,2021-03-02 11:14:42.930536+00,2021-04-01 10:14:42.930536+00
f44715e2-6e90-41c3-ba87-888d7764c063,2022-08-06 09:03:54+00,,active,budget,2021-08-03 16:22:56.756434+00,2021-09-02 16:22:56.756434+00
f2a06e3f-e306-4056-b666-56542a73c394,2022-06-30 16:13:50+00,,active,budget,2022-06-06 15:50:12.173029+00,2022-07-06 15:50:12.17303+00
8ada7fb3-db33-4382-96ba-0cb4371f6429,2023-03-14 08:31:32+00,,active,budget,2022-02-15 15:12:03.725931+00,2022-03-17 15:12:03.725931+00
a3c8f683-da3e-434d-8ca1-14eb106cf3d0,,2022-07-05 08:19:36.501488+00,disabled,time,2022-05-31 13:39:31.31964+00,2022-06-30 13:39:31.31964+00
d28961e3-b93b-4bca-9ad1-7f175d097b67,,2022-07-17 00:00:58.553762+00,disabled,time,2022-06-16 15:06:35.871555+00,2022-07-16 15:06:35.871556+00
3ea5b618-897c-4597-adb7-19361e1846be,,2022-07-05 08:21:09.821926+00,disabled,time,2022-06-03 13:30:29.2767+00,2022-07-03 13:30:29.2767+00
72e70256-32f9-4b76-a210-f5f374521b61,,2022-07-05 08:21:25.531324+00,disabled,time,2022-05-31 12:58:52.323202+00,2022-06-30 12:58:52.323203+00
ed9424c0-7f55-4a78-8161-818abe3a8c4e,,2022-07-05 08:22:03.683659+00,disabled,time,2022-06-01 12:15:36.892293+00,2022-07-01 12:15:36.892293+00
492236e8-866f-40b6-9450-55fe3dc37631,2022-07-19 11:03:23+00,,pending,time,2020-10-01 09:39:45.932943+00,2021-01-19 00:00:00+00
52b80786-3f22-4bcb-8fef-545f2683c875,2024-03-11 14:50:45.210074+00,2024-03-14 22:56:13.674376+00,disabled,freemium,2022-05-20 15:06:07.734756+00,2022-06-19 15:06:07.734756+00
193b6ace-83e5-4803-b979-1f851a9b19c0,2022-02-18 10:41:49+00,2024-03-14 22:53:16.610256+00,disabled,freemium,2022-01-19 16:54:52.797694+00,2022-02-18 16:54:52.797695+00
ee46c3e9-b010-4cd9-9e39-0ef733d9293c,2021-04-26 12:47:05+00,2024-03-14 23:03:47.323371+00,disabled,freemium,2021-03-26 09:55:45.409834+00,2021-04-25 09:55:45.409834+00
ba189c9b-9ec9-47e5-9559-0f8629b54dbd,2023-03-10 09:35:40+00,,active,time,2021-02-09 19:22:47.224915+00,2021-03-11 19:22:47.224915+00
65e841d2-36fe-4218-9bfe-7e839fc60498,,2022-07-09 00:00:21.069416+00,disabled,time,2022-06-08 18:50:24.320135+00,2022-07-08 18:50:24.320135+00
b1ba5c8e-2fdf-448b-a57f-5f09d35b0785,,2022-07-11 00:00:28.242392+00,disabled,time,2022-06-10 08:25:33.756641+00,2022-07-10 08:25:33.756641+00
1cb64673-0c7f-4593-af3d-9ec7782985af,,2022-07-14 00:00:17.60632+00,disabled,time,2022-06-13 17:16:44.23536+00,2022-07-13 17:16:44.23536+00
63fac270-f0ee-45d9-a2f5-9029a5767b32,,2022-07-14 00:00:40.14666+00,disabled,time,2022-06-13 16:39:13.086409+00,2022-07-13 16:39:13.086409+00
ffb1fe60-9688-481a-a3a5-ec1607aa103d,,2022-07-15 00:00:37.937727+00,disabled,time,2022-06-14 14:13:00.012391+00,2022-07-14 14:13:00.012391+00
f2a0ba1a-d0cb-4a77-8158-3ad61ac5630e,,2022-07-21 00:00:53.010585+00,disabled,time,2022-06-20 01:58:56.274205+00,2022-07-20 01:58:56.274205+00
118c0783-6815-480b-a523-a35e1e7fab63,,2020-11-20 23:00:36.011+00,disabled,budget,2020-10-21 08:44:39.384815+00,2020-11-20 09:44:39.384815+00
96359068-2e63-41f6-9a6b-911d387f9eb4,,2021-02-02 23:00:48.931+00,disabled,budget,2021-01-03 22:14:57.712113+00,2021-02-02 22:14:57.712113+00
c1fe84cd-21fb-4bef-bc9c-5be8e190e0dd,,2021-02-01 23:00:40.751+00,disabled,budget,2021-01-02 15:28:27.455831+00,2021-02-01 15:28:27.455831+00
888669d2-b12f-4d95-9860-f74334755525,,2021-01-01 23:00:20.826+00,disabled,budget,2020-12-02 20:29:44.038243+00,2021-01-01 20:29:44.038243+00
a9126d37-748a-4a83-926e-6d44910f3352,,2021-01-22 23:00:22.267+00,disabled,budget,2020-12-23 10:15:29.184113+00,2021-01-22 10:15:29.184113+00
347d6f5c-e276-43b9-93e4-839a7e2f616c,,2021-01-06 23:00:25.74+00,disabled,budget,2020-12-07 18:56:56.471149+00,2021-01-06 18:56:56.471149+00
b6e5c22d-e6ce-44f3-a08b-0263cf804990,2021-10-29 14:47:17+00,2022-10-26 12:53:38.116742+00,disabled,freemium,2021-09-29 12:54:09.357353+00,2021-10-29 12:54:09.357353+00
8936dbc0-841b-4592-af3c-678b9b25ad72,,2021-01-12 23:00:34.265+00,disabled,budget,2020-12-13 20:19:48.716544+00,2021-01-12 20:19:48.716544+00
90caede7-550c-426f-91d3-8051a777f1cf,,2020-12-30 23:00:19.103+00,disabled,budget,2020-11-30 13:17:44.055852+00,2020-12-30 13:17:44.055852+00
0b2c3088-71bf-433e-a1e7-d1b6a99320a9,2020-05-06 13:28:17+00,2021-04-29 16:38:27.608+00,disabled,time,2020-03-29 12:49:40.985137+00,2020-04-29 12:49:40.985137+00
cd48a0ec-a15b-4268-9039-fa47d5d450dc,,2020-10-26 23:00:27.178+00,disabled,budget,2020-09-26 22:00:00+00,2020-10-26 23:00:00+00
76a1c09a-7799-48b8-b898-943376c92810,,2021-01-01 23:00:20.775+00,disabled,budget,2020-12-02 09:37:52.235656+00,2021-01-01 09:37:52.235656+00
4de67ee4-ce52-41d3-bc92-07ccd1fea78f,,2021-01-09 23:00:50.984+00,disabled,budget,2020-12-10 17:29:05.008073+00,2021-01-09 17:29:05.008073+00
fd87a7d4-99db-4adf-87bb-88a6d9c44b7b,,2021-02-19 23:00:31.099+00,disabled,budget,2021-01-20 13:25:26.894004+00,2021-02-19 13:25:26.894004+00
5d9363d9-a2d8-45e2-99ff-86ae202ca6dc,,2021-02-20 23:00:33.998+00,disabled,budget,2021-01-21 09:22:56.388646+00,2021-02-20 09:22:56.388646+00
9bd7a2fc-cc66-41d9-9f28-73a8a126440c,,2021-01-21 23:00:23.569+00,disabled,budget,2020-12-22 01:13:59.26035+00,2021-01-21 01:13:59.26035+00
6bc72fec-43c2-4e5e-9d1a-c52a1a6333b5,,2020-12-27 23:00:28.087+00,disabled,time,2020-11-27 13:49:45.056102+00,2020-12-27 13:49:45.056102+00
753741aa-4bf6-4e6a-8d70-026a9fd5f06e,,2021-03-24 00:00:30.943+00,disabled,budget,2021-02-19 09:55:23.499119+00,2021-03-21 09:55:23.499119+00
2ba31dec-878d-4e4e-b8cf-6ac8c57e9728,,2021-03-26 00:00:29.374+00,disabled,budget,2021-02-23 15:31:35.551121+00,2021-03-25 15:31:35.551121+00
55f6e427-d5eb-41f6-9ef6-a8c1c1b4b152,2021-02-24 10:53:24+00,2022-01-11 13:29:30.39+00,disabled,budget,2021-01-24 20:03:07.038761+00,2021-02-23 20:03:07.038761+00
cd23f31e-f3a2-4ee4-8498-7b2392d2d611,,2020-04-30 09:00:59.948+00,disabled,time,2020-03-29 12:49:40.985137+00,2020-04-29 12:49:40.985137+00
8b79238a-e1bc-4bf0-ae2d-d0845e1fdec5,,2021-02-28 23:00:48.192+00,disabled,budget,2021-01-29 17:31:32.094697+00,2021-02-28 17:31:32.094697+00
74081ca2-1ed7-4943-bf22-026e4de59df1,2021-03-04 11:46:26+00,2021-05-31 07:04:54.231+00,disabled,budget,2021-01-31 10:04:43.068341+00,2021-03-02 10:04:43.068341+00
771b990f-3b7c-4c6d-a657-e24badec4f6e,2020-07-28 14:59:14+00,2021-04-07 15:47:08.421+00,disabled,time,2020-05-18 15:43:16.971924+00,2020-06-17 15:43:16.971924+00
19055f1d-f91d-40d1-a61e-cd6e93b161f8,,2021-02-27 23:00:47.464+00,disabled,budget,2021-01-28 15:50:07.665794+00,2021-02-27 15:50:07.665794+00
7721501d-fa83-4f0a-8e40-549ac44fe7ae,,2020-08-26 22:00:15.417+00,disabled,budget,2020-07-27 14:53:24.990648+00,2020-08-26 14:53:24.990648+00
fd91cbf2-c5de-4536-96ed-0b6ba757aafe,,2020-09-12 22:00:21.181+00,disabled,budget,2020-08-13 12:59:26.081433+00,2020-09-12 12:59:26.081433+00
fc8efd84-0428-4899-98da-d5d0901ca79a,,2020-08-28 22:00:07.878+00,disabled,budget,2020-07-29 16:06:21.310525+00,2020-08-28 16:06:21.310525+00
f50f4dbe-66cb-4e98-b6ef-3516ccfb1f66,,2020-10-16 22:00:08.619+00,disabled,budget,2020-09-16 08:05:13.871215+00,2020-10-16 08:05:13.871215+00
1984e5a0-f62b-4a2b-bc78-e17ae24147f6,2020-09-02 15:13:41+00,2020-12-16 14:45:19.247+00,disabled,time,2020-08-03 15:04:55.636114+00,2020-09-02 15:04:55.636114+00
18f3cc42-5713-455c-9ff3-f17dc33bc58e,,2020-10-18 22:00:18.28+00,disabled,budget,2020-09-18 09:57:02.183344+00,2020-10-18 09:57:02.183344+00
2b99874b-0d3d-40c0-a5ae-4fcc62b857c9,,2020-09-23 22:00:14.474+00,disabled,budget,2020-08-24 15:23:11.667541+00,2020-09-23 15:23:11.667541+00
009af1bb-2adc-44e3-b337-20e4b2f4f16a,,2022-07-21 00:00:32.455008+00,disabled,time,2022-06-20 18:52:18.281268+00,2022-07-20 18:52:18.281269+00
